Armament Rider : Armament Invitation x2,S.Queen Pectus x1,Seltas Shell x3,S.Queen Extract x1, : 2 武装への招待状,1 重甲虫の胸殻,3 徹甲虫の甲殻,1 重甲エキス
Artian Helm X : Distorted Fragment x6,Cosmicite Ore x2,Ancient Fragment x4,Purecrystal x3, : 6 歪んだ破片,2 コスモライト鉱石,4 太古の破片,3 ピュアクリスタル
Artian Mail X : Distorted Fragment x5,Cosmicite Ore x2,Ancient Fragment x2,Novacrystal x6, : 5 歪んだ破片,2 コスモライト鉱石,2 太古の破片,6 ノヴァクリスタル
Artian Coil X : Distorted Fragment x5,Allfire Stone x3,Ancient Fragment x4,Eltalite Ore x10, : 5 歪んだ破片,3 真紅蓮石,4 太古の破片,10 エルトライト鉱石
Artian Greaves X : Distorted Fragment x5,Allfire Stone x3,Ancient Fragment x2,Meldspar Ore x5, : 5 歪んだ破片,3 真紅蓮石,2 太古の破片,5 メランジェ鉱石
Artian Vambraces X : Distorted Fragment x6,Cosmicite Ore x2,Ancient Fragment x2,Meteor Crystal x10, : 6 歪んだ破片,2 コスモライト鉱石,2 太古の破片,10 星石の結晶
Artian Helm S : Ancient Fragment x6,Yoldspar Ore x2,Rusted Fragment x4,Novacrystal x3, : 6 太古の破片,2 フルクライト鉱石,4 さびた破片,3 ノヴァクリスタル
Artian Mail S : Ancient Fragment x5,Yoldspar Ore x2,Rusted Fragment x2,Lightcrystal x6, : 5 太古の破片,2 フルクライト鉱石,2 さびた破片,6 ライトクリスタル
Artian Coil S : Ancient Fragment x5,Firecell Stone x3,Rusted Fragment x4,Carbalite Ore x10, : 5 太古の破片,3 獄炎石,4 さびた破片,10 カブレライト鉱石
Artian Greaves S : Ancient Fragment x5,Firecell Stone x3,Rusted Fragment x2,Fucium Ore x5, : 5 太古の破片,3 獄炎石,2 さびた破片,5 ユニオン鉱石
Artian Vambraces S : Ancient Fragment x6,Yoldspar Ore x2,Rusted Fragment x2,Heavenly Crystal x10, : 6 太古の破片,2 フルクライト鉱石,2 さびた破片,10 天空の結晶
Artian Cap X : Distorted Fragment x6,Cosmicite Ore x2,Ancient Fragment x4,Purecrystal x3, : 6 歪んだ破片,2 コスモライト鉱石,4 太古の破片,3 ピュアクリスタル
Artian Vest X : Distorted Fragment x5,Cosmicite Ore x2,Ancient Fragment x2,Novacrystal x6, : 5 歪んだ破片,2 コスモライト鉱石,2 太古の破片,6 ノヴァクリスタル
Artian Coat X : Distorted Fragment x5,Allfire Stone x3,Ancient Fragment x4,Eltalite Ore x10, : 5 歪んだ破片,3 真紅蓮石,4 太古の破片,10 エルトライト鉱石
Artian Leggings X : Distorted Fragment x5,Allfire Stone x3,Ancient Fragment x2,Meldspar Ore x5, : 5 歪んだ破片,3 真紅蓮石,2 太古の破片,5 メランジェ鉱石
Artian Guards X : Distorted Fragment x6,Cosmicite Ore x2,Ancient Fragment x2,Meteor Crystal x10, : 6 歪んだ破片,2 コスモライト鉱石,2 太古の破片,10 星石の結晶
Artian Cap S : Ancient Fragment x6,Yoldspar Ore x2,Rusted Fragment x4,Novacrystal x3, : 6 太古の破片,2 フルクライト鉱石,4 さびた破片,3 ノヴァクリスタル
Artian Vest S : Ancient Fragment x5,Yoldspar Ore x2,Rusted Fragment x2,Lightcrystal x6, : 5 太古の破片,2 フルクライト鉱石,2 さびた破片,6 ライトクリスタル
Artian Coat S : Ancient Fragment x5,Firecell Stone x3,Rusted Fragment x4,Carbalite Ore x10, : 5 太古の破片,3 獄炎石,4 さびた破片,10 カブレライト鉱石
Artian Leggings S : Ancient Fragment x5,Firecell Stone x3,Rusted Fragment x2,Fucium Ore x5, : 5 太古の破片,3 獄炎石,2 さびた破片,5 ユニオン鉱石
Artian Guards S : Ancient Fragment x6,Yoldspar Ore x2,Rusted Fragment x2,Heavenly Crystal x10, : 6 太古の破片,2 フルクライト鉱石,2 さびた破片,10 天空の結晶
Artian Mail : Rusted Fragment x5,Firestone x2,Dragonite Ore x4, : 5 さびた破片,2 紅蓮石,4 ドラグライト鉱石
Artian Greaves : Rusted Fragment x5,Firestone x2,Machalite Ore x8, : 5 さびた破片,2 紅蓮石,8 マカライト鉱石
Artian Vambraces : Rusted Fragment x4,Gossamite Ore x3,Earth Crystal x10, : 4 さびた破片,3 レビテライト鉱石,10 大地の結晶
Artian Vest : Rusted Fragment x5,Firestone x2,Dragonite Ore x4, : 5 さびた破片,2 紅蓮石,4 ドラグライト鉱石
Artian Leggings : Rusted Fragment x5,Firestone x2,Machalite Ore x8, : 5 さびた破片,2 紅蓮石,8 マカライト鉱石
Artian Guards : Rusted Fragment x4,Gossamite Ore x3,Earth Crystal x10, : 4 さびた破片,3 レビテライト鉱石,10 大地の結晶
Arzuros Helm : Arzuros Shell x2,Arzuros Pelt x2,Glueglopper x2, : 2 青熊獣の甲殻,2 青熊獣の毛,2 のりこねバッタ
Arzuros Mail : Arzuros Pelt x3,Arzuros Shell x1,Flashbug x2, : 3 青熊獣の毛,1 青熊獣の甲殻,2 光蟲
Arzuros Faulds : Arzuros Pelt x2,Arzuros Shell x1,Glueglopper x2, : 2 青熊獣の毛,1 青熊獣の甲殻,2 のりこねバッタ
Arzuros Greaves : Arzuros Pelt x2,Bnahabra Shell x2,Flashbug x1, : 2 青熊獣の毛,2 飛甲虫の甲殻,1 光蟲
Arzuros Vambraces : Arzuros Shell x2,Arzuros Pelt x2,Altaroth Stomach x1, : 2 青熊獣の甲殻,2 青熊獣の毛,1 甲虫の腹袋
Arzuros Cap : Arzuros Shell x2,Arzuros Pelt x2,Glueglopper x2, : 2 青熊獣の甲殻,2 青熊獣の毛,2 のりこねバッタ
Arzuros Vest : Arzuros Pelt x3,Arzuros Shell x1,Flashbug x2, : 3 青熊獣の毛,1 青熊獣の甲殻,2 光蟲
Arzuros Coat : Arzuros Pelt x2,Arzuros Shell x1,Glueglopper x2, : 2 青熊獣の毛,1 青熊獣の甲殻,2 のりこねバッタ
Arzuros Leggings : Arzuros Pelt x2,Bnahabra Shell x2,Flashbug x1, : 2 青熊獣の毛,2 飛甲虫の甲殻,1 光蟲
Arzuros Guards : Arzuros Shell x2,Arzuros Pelt x2,Altaroth Stomach x1, : 2 青熊獣の甲殻,2 青熊獣の毛,1 甲虫の腹袋
Auroros Helm : Lao-Shan Horn x1,Lao-Shan Shell x4,Brach Scalp x1, : 1 老山龍の角,4 老山龍の甲殻,1 砕竜の頭殻
Auroros Torso : Lao-Shan Shell x4,Firestone x2,Tigrex Scalp x1, : 4 老山龍の甲殻,2 紅蓮石,1 轟竜の頭殻
Auroros Tassets : Lao-Shan Shell x4,Dragonite Ore x3,Gravios Shell x5, : 4 老山龍の甲殻,3 ドラグライト鉱石,5 鎧竜の甲殻
Auroros Pants : Lao-Shan Claw x3,Lao-Shan Shell x5,Rathian Spike x2, : 3 老山龍の大爪,5 老山龍の甲殻,2 雌火竜の棘
Auroros Gauntlets : Lao-Shan Shell x3,Lao-Shan Claw x1,Rathalos Webbing x2, : 3 老山龍の甲殻,1 老山龍の大爪,2 火竜の翼膜
Barioth Helm X : Heavy Amber Tusk x2,Khezu Special Cut x1,Pearl Glosshide x5, : 2 琥珀色の重牙,1 特撰アルビノ,5 真珠色の艶皮
Barioth Mail X : Barioth Thickfur x4,Massive Bone x4,Cryo Sac x5, : 4 氷牙竜の厚毛皮,4 重厚な骨,5 瞬間凍結袋
Barioth Faulds X : Heavy Amber Tusk x2,Barioth Thickfur x4,Lrg Wyvern Gem x1, : 2 琥珀色の重牙,4 氷牙竜の厚毛皮,1 大竜玉
Barioth Greaves X : Barioth Thickfur x5,Crushing Fang x3,Lagombi Fur x4, : 5 氷牙竜の厚毛皮,3 重厚な牙,4 白兎獣の豪剛毛
Barioth Vambraces X : Heavy Amber Tusk x2,Lagombi Fur x4,Lagombi Plastron+ x5, : 2 琥珀色の重牙,4 白兎獣の豪剛毛,5 白兎獣の堅腹甲
Barioth Helm : Amber Tusks+ x2,Pale Steak x1,Pearl Hide x5, : 2 琥珀色の鋭牙,1 アルビノの霜降り,5 真珠色の柔皮
Barioth Mail : Barioth Pelt+ x4,Stoutbone x4,Freezer Sac x5, : 4 氷牙竜の上毛皮,4 堅牢な骨,5 凍結袋
Barioth Faulds : Amber Tusks+ x2,Barioth Pelt+ x4,Wyvern Gem x1, : 2 琥珀色の鋭牙,4 氷牙竜の上毛皮,1 竜玉
Barioth Greaves : Barioth Pelt+ x5,Lagombi Frozenclaw x3,Lagombi Pelt+ x4, : 5 氷牙竜の上毛皮,3 白兎獣の凍爪,4 白兎獣の剛毛
Barioth Vambraces : Amber Tusks+ x2,Lagombi Pelt+ x4,Lagombi Plastron+ x3, : 2 琥珀色の鋭牙,4 白兎獣の剛毛,3 白兎獣の堅腹甲
Barioth Cap X : Heavy Amber Tusk x2,Khezu Special Cut x1,Pearl Glosshide x5, : 2 琥珀色の重牙,1 特撰アルビノ,5 真珠色の艶皮
Barioth Vest X : Barioth Thickfur x4,Massive Bone x4,Cryo Sac x5, : 4 氷牙竜の厚毛皮,4 重厚な骨,5 瞬間凍結袋
Barioth Coat X : Heavy Amber Tusk x2,Barioth Thickfur x4,Lrg Wyvern Gem x1, : 2 琥珀色の重牙,4 氷牙竜の厚毛皮,1 大竜玉
Barioth Leggings X : Barioth Thickfur x5,Crushing Fang x3,Lagombi Fur x4, : 5 氷牙竜の厚毛皮,3 重厚な牙,4 白兎獣の豪剛毛
Barioth Guards X : Heavy Amber Tusk x2,Lagombi Fur x4,Lagombi Plastron+ x5, : 2 琥珀色の重牙,4 白兎獣の豪剛毛,5 白兎獣の堅腹甲
Barioth Cap : Amber Tusks+ x2,Pale Steak x1,Pearl Hide x5, : 2 琥珀色の鋭牙,1 アルビノの霜降り,5 真珠色の柔皮
Barioth Vest : Barioth Pelt+ x4,Stoutbone x4,Freezer Sac x5, : 4 氷牙竜の上毛皮,4 堅牢な骨,5 凍結袋
Barioth Coat : Amber Tusks+ x2,Barioth Pelt+ x4,Wyvern Gem x1, : 2 琥珀色の鋭牙,4 氷牙竜の上毛皮,1 竜玉
Barioth Leggings : Barioth Pelt+ x5,Lagombi Frozenclaw x3,Lagombi Pelt+ x4, : 5 氷牙竜の上毛皮,3 白兎獣の凍爪,4 白兎獣の剛毛
Barioth Guards : Amber Tusks+ x2,Lagombi Pelt+ x4,Lagombi Plastron+ x3, : 2 琥珀色の鋭牙,4 白兎獣の剛毛,3 白兎獣の堅腹甲
Barrage Earring :
Barroth Helm X : Barroth Cortex x1,Barroth Crown x1,Rhenoplos Bone x2, : 1 土砂竜の重殻,1 土砂竜の重頭殻,2 草食竜の重骨
Barroth Mail X : Barroth Crown x1,Barroth Cortex x2,Emperor Hopper x2, : 1 土砂竜の重頭殻,2 土砂竜の重殻,2 皇帝バッタ
Barroth Faulds X : Barroth Cortex x2,Rhenoplos Bone x2,Monster Slogbone x3, : 2 土砂竜の重殻,2 草食竜の重骨,3 重竜骨
Barroth Greaves X : Barroth Cortex x2,Monster Slogbone x2,Rhenoplos Bone x3, : 2 土砂竜の重殻,2 重竜骨,3 草食竜の重骨
Barroth Vambraces X : Barroth Cortex x2,Rhenoplos Bone x3,Monster Hardbone x4, : 2 土砂竜の重殻,3 草食竜の重骨,4 堅竜骨
Barroth Cap X : Barroth Cortex x1,Barroth Crown x1,Rhenoplos Bone x2, : 1 土砂竜の重殻,1 土砂竜の重頭殻,2 草食竜の重骨
Barroth Vest X : Barroth Crown x1,Barroth Cortex x2,Emperor Hopper x2, : 1 土砂竜の重頭殻,2 土砂竜の重殻,2 皇帝バッタ
Barroth Coat X : Barroth Cortex x2,Rhenoplos Bone x2,Monster Slogbone x3, : 2 土砂竜の重殻,2 草食竜の重骨,3 重竜骨
Barroth Leggings X : Barroth Cortex x2,Monster Slogbone x2,Rhenoplos Bone x3, : 2 土砂竜の重殻,2 重竜骨,3 草食竜の重骨
Barroth Guards X : Barroth Cortex x2,Rhenoplos Bone x3,Monster Hardbone x4, : 2 土砂竜の重殻,3 草食竜の重骨,4 堅竜骨
Barroth Helm : Barroth Shell x1,Barroth Scalp x1,Rhenoplos Scalp x2, : 1 土砂竜の甲殻,1 土砂竜の頭殻,2 草食竜の頭殻
Barroth Mail : Barroth Scalp x1,Barroth Shell x2,Killer Beetle x2, : 1 土砂竜の頭殻,2 土砂竜の甲殻,2 キラビートル
Barroth Faulds : Barroth Shell x2,Rhenoplos Shell x2,Monster Bone M x3, : 2 土砂竜の甲殻,2 草食竜の甲殻,3 竜骨【中】
Barroth Greaves : Barroth Shell x2,Monster Bone L x2,Rhenoplos Shell x3, : 2 土砂竜の甲殻,2 竜骨【大】,3 草食竜の甲殻
Barroth Vambraces : Barroth Shell x2,Rhenoplos Shell x3,Monster Bone S x4, : 2 土砂竜の甲殻,3 草食竜の甲殻,4 竜骨【小】
Barroth Cap : Barroth Shell x1,Barroth Scalp x1,Rhenoplos Scalp x2, : 1 土砂竜の甲殻,1 土砂竜の頭殻,2 草食竜の頭殻
Barroth Vest : Barroth Scalp x1,Barroth Shell x2,Killer Beetle x2, : 1 土砂竜の頭殻,2 土砂竜の甲殻,2 キラビートル
Barroth Coat : Barroth Shell x2,Rhenoplos Shell x2,Monster Bone M x3, : 2 土砂竜の甲殻,2 草食竜の甲殻,3 竜骨【中】
Barroth Leggings : Barroth Shell x2,Monster Bone L x2,Rhenoplos Shell x3, : 2 土砂竜の甲殻,2 竜骨【大】,3 草食竜の甲殻
Barroth Guards : Barroth Shell x2,Rhenoplos Shell x3,Monster Bone S x4, : 2 土砂竜の甲殻,3 草食竜の甲殻,4 竜骨【小】
Basarios Helm Z : R.Basarios Cortex x3,R.Basarios Fellwing x1,Blue Kut-Ku Shard x2,Lrg Wyvern Gem x1, : 3 桃岩竜の重殻,1 桃岩竜の剛翼,2 青怪鳥の厚鱗,1 大竜玉
Basarios Mail Z : R.Basarios Cortex x5,R.Basarios Fellwing x1,Firecell Stone x1,Fucium Ore x10, : 5 桃岩竜の重殻,1 桃岩竜の剛翼,1 獄炎石,10 ユニオン鉱石
Basarios Tassets Z : R.Basarios Cortex x4,Eltalite Ore x7,Deadly Poison Sac x3,Avian Stoutbone x3, : 4 桃岩竜の重殻,7 エルトライト鉱石,3 劇烈毒袋,3 堅牢な鳥竜骨
Basarios Greaves Z : R.Basarios Cortex x3,Eltalite Ore x5,Velocidrome Hardclaw x2,Avian Stoutbone x3, : 3 桃岩竜の重殻,5 エルトライト鉱石,2 ランポスの剛爪,3 堅牢な鳥竜骨
Basarios Vambraces Z : R.Basarios Cortex x3,R.Basarios Fellwing x1,Deadly Poison Sac x3,Eltalite Ore x5, : 3 桃岩竜の重殻,1 桃岩竜の剛翼,3 劇烈毒袋,5 エルトライト鉱石
Basarios Helm X : Basarios Cortex x3,Basarios Fellwing x3,Kut-Ku Shard x2,Deadly Poison Sac x3, : 3 岩竜の重殻,3 岩竜の剛翼,2 怪鳥の厚鱗,3 劇烈毒袋
Basarios Mail X : Basarios Cortex x5,Firecell Stone x1,Fucium Ore x10,Lrg Wyvern Gem x1, : 5 岩竜の重殻,1 獄炎石,10 ユニオン鉱石,1 大竜玉
Basarios Tassets X : Basarios Cortex x4,Eltalite Ore x7,Fucium Ore x8,Avian Stoutbone x3, : 4 岩竜の重殻,7 エルトライト鉱石,8 ユニオン鉱石,3 堅牢な鳥竜骨
Basarios Greaves X : Basarios Cortex x3,Eltalite Ore x5,Deadly Poison Sac x3,Avian Stoutbone x5, : 3 岩竜の重殻,5 エルトライト鉱石,3 劇烈毒袋,5 堅牢な鳥竜骨
Basarios Vambraces X : Basarios Cortex x3,Fucium Ore x5,Deadly Poison Sac x3,Eltalite Ore x6, : 3 岩竜の重殻,5 ユニオン鉱石,3 劇烈毒袋,6 エルトライト鉱石
Basarios Helm U : R.Basarios Carapace x3,Basarios Tears x1,Small Goldenfish x5,Fucium Ore x3, : 3 桃岩竜の堅殻,1 岩竜の涙,5 小金魚,3 ユニオン鉱石
Basarios Mail U : R.Basarios Carapace x5,Firecell Stone x1,R.Basarios Wing x1,Dragonite Ore x10, : 5 桃岩竜の堅殻,1 獄炎石,1 桃岩竜の翼,10 ドラグライト鉱石
Basarios Tassets U : R.Basarios Carapace x4,Carbalite Ore x7,Toxin Sac x3,Tough Bird Wyv Hide x3, : 4 桃岩竜の堅殻,7 カブレライト鉱石,3 猛毒袋,3 強靭な鳥竜皮
Basarios Greaves U : R.Basarios Carapace x3,Carbalite Ore x5,Gendrome Tail x2,Tough Bird Wyv Hide x3, : 3 桃岩竜の堅殻,5 カブレライト鉱石,2 ドスゲネポスの尾,3 強靭な鳥竜皮
Basarios Vambraces U : R.Basarios Carapace x3,Carbalite Ore x5,Toxin Sac x3,R.Basarios Wing x2, : 3 桃岩竜の堅殻,5 カブレライト鉱石,3 猛毒袋,2 桃岩竜の翼
Basarios Helm S : Basarios Tears x1,Basarios Carapace x3,Kut-Ku Scale+ x2,Basarios Wing x3, : 1 岩竜の涙,3 岩竜の堅殻,2 怪鳥の上鱗,3 岩竜の翼
Basarios Mail S : Basarios Carapace x5,Firestone x1,Toxin Sac x3,Dragonite Ore x10, : 5 岩竜の堅殻,1 紅蓮石,3 猛毒袋,10 ドラグライト鉱石
Basarios Tassets S : Basarios Carapace x4,Carbalite Ore x7,Dragonite Ore x8,Velociprey Scale+ x3, : 4 岩竜の堅殻,7 カブレライト鉱石,8 ドラグライト鉱石,3 ランポスの上鱗
Basarios Greaves S : Basarios Carapace x3,Carbalite Ore x5,Toxin Sac x3,Velociprey Scale+ x5, : 3 岩竜の堅殻,5 カブレライト鉱石,3 猛毒袋,5 ランポスの上鱗
Basarios Vambraces S : Basarios Carapace x3,Dragonite Ore x5,Toxin Sac x3,Fucium Ore x6, : 3 岩竜の堅殻,5 ドラグライト鉱石,3 猛毒袋,6 ユニオン鉱石
Basarios Cap Z : R.Basarios Cortex x3,R.Basarios Fellwing x1,Blue Kut-Ku Shard x2,Lrg Wyvern Gem x1, : 3 桃岩竜の重殻,1 桃岩竜の剛翼,2 青怪鳥の厚鱗,1 大竜玉
Basarios Vest Z : R.Basarios Cortex x5,R.Basarios Fellwing x1,Firecell Stone x1,Fucium Ore x10, : 5 桃岩竜の重殻,1 桃岩竜の剛翼,1 獄炎石,10 ユニオン鉱石
Basarios Coat Z : R.Basarios Cortex x4,Eltalite Ore x7,Deadly Poison Sac x3,Avian Stoutbone x3, : 4 桃岩竜の重殻,7 エルトライト鉱石,3 劇烈毒袋,3 堅牢な鳥竜骨
Basarios Leggings Z : R.Basarios Cortex x3,Eltalite Ore x5,Velocidrome Hardclaw x2,Avian Stoutbone x3, : 3 桃岩竜の重殻,5 エルトライト鉱石,2 ランポスの剛爪,3 堅牢な鳥竜骨
Basarios Guards Z : R.Basarios Cortex x3,R.Basarios Fellwing x1,Deadly Poison Sac x3,Eltalite Ore x5, : 3 桃岩竜の重殻,1 桃岩竜の剛翼,3 劇烈毒袋,5 エルトライト鉱石
Basarios Cap X : Basarios Cortex x3,Basarios Fellwing x3,Kut-Ku Shard x2,Deadly Poison Sac x3, : 3 岩竜の重殻,3 岩竜の剛翼,2 怪鳥の厚鱗,3 劇烈毒袋
Basarios Vest X : Basarios Cortex x5,Firecell Stone x1,Fucium Ore x10,Lrg Wyvern Gem x1, : 5 岩竜の重殻,1 獄炎石,10 ユニオン鉱石,1 大竜玉
Basarios Coat X : Basarios Cortex x4,Eltalite Ore x7,Fucium Ore x8,Avian Stoutbone x3, : 4 岩竜の重殻,7 エルトライト鉱石,8 ユニオン鉱石,3 堅牢な鳥竜骨
Basarios Leggings X : Basarios Cortex x3,Eltalite Ore x5,Deadly Poison Sac x3,Avian Stoutbone x5, : 3 岩竜の重殻,5 エルトライト鉱石,3 劇烈毒袋,5 堅牢な鳥竜骨
Basarios Guards X : Basarios Cortex x3,Fucium Ore x5,Deadly Poison Sac x3,Eltalite Ore x6, : 3 岩竜の重殻,5 ユニオン鉱石,3 劇烈毒袋,6 エルトライト鉱石
Basarios Cap U : R.Basarios Carapace x3,Basarios Tears x1,Small Goldenfish x5,Fucium Ore x3, : 3 桃岩竜の堅殻,1 岩竜の涙,5 小金魚,3 ユニオン鉱石
Basarios Vest U : R.Basarios Carapace x5,Firecell Stone x1,R.Basarios Wing x1,Dragonite Ore x10, : 5 桃岩竜の堅殻,1 獄炎石,1 桃岩竜の翼,10 ドラグライト鉱石
Basarios Coat U : R.Basarios Carapace x4,Carbalite Ore x7,Toxin Sac x3,Tough Bird Wyv Hide x3, : 4 桃岩竜の堅殻,7 カブレライト鉱石,3 猛毒袋,3 強靭な鳥竜皮
Basarios Leggings U : R.Basarios Carapace x3,Carbalite Ore x5,Gendrome Tail x2,Tough Bird Wyv Hide x3, : 3 桃岩竜の堅殻,5 カブレライト鉱石,2 ドスゲネポスの尾,3 強靭な鳥竜皮
Basarios Guards U : R.Basarios Carapace x3,Carbalite Ore x5,Toxin Sac x3,R.Basarios Wing x2, : 3 桃岩竜の堅殻,5 カブレライト鉱石,3 猛毒袋,2 桃岩竜の翼
Basarios Cap S : Basarios Tears x1,Basarios Carapace x3,Kut-Ku Scale+ x2,Basarios Wing x3, : 1 岩竜の涙,3 岩竜の堅殻,2 怪鳥の上鱗,3 岩竜の翼
Basarios Vest S : Basarios Carapace x5,Firestone x1,Toxin Sac x3,Dragonite Ore x10, : 5 岩竜の堅殻,1 紅蓮石,3 猛毒袋,10 ドラグライト鉱石
Basarios Coat S : Basarios Carapace x4,Carbalite Ore x7,Dragonite Ore x8,Velociprey Scale+ x3, : 4 岩竜の堅殻,7 カブレライト鉱石,8 ドラグライト鉱石,3 ランポスの上鱗
Basarios Leggings S : Basarios Carapace x3,Carbalite Ore x5,Toxin Sac x3,Velociprey Scale+ x5, : 3 岩竜の堅殻,5 カブレライト鉱石,3 猛毒袋,5 ランポスの上鱗
Basarios Guards S : Basarios Carapace x3,Dragonite Ore x5,Toxin Sac x3,Fucium Ore x6, : 3 岩竜の堅殻,5 ドラグライト鉱石,3 猛毒袋,6 ユニオン鉱石
Basarios Helm : Basarios Shell x3,Machalite Ore x5,Kut-Ku Scale x2,Whetfish x10, : 3 岩竜の甲殻,5 マカライト鉱石,2 怪鳥の鱗,10 キレアジ
Basarios Mail : Basarios Shell x5,Machalite Ore x7,Poison Sac x3,Basarios Wing x1, : 5 岩竜の甲殻,7 マカライト鉱石,3 毒袋,1 岩竜の翼
Basarios Tassets : Basarios Shell x4,Machalite Ore x7,Iron Ore x6,Genprey Hide x3, : 4 岩竜の甲殻,7 マカライト鉱石,6 鉄鉱石,3 ゲネポスの皮
Basarios Greaves : Basarios Shell x3,Machalite Ore x5,Poison Sac x3,Genprey Hide x5, : 3 岩竜の甲殻,5 マカライト鉱石,3 毒袋,5 ゲネポスの皮
Basarios Vambraces : Basarios Shell x3,Machalite Ore x5,Poison Sac x3,Earth Crystal x10, : 3 岩竜の甲殻,5 マカライト鉱石,3 毒袋,10 大地の結晶
Basarios Cap : Basarios Shell x3,Machalite Ore x5,Kut-Ku Scale x2,Whetfish x10, : 3 岩竜の甲殻,5 マカライト鉱石,2 怪鳥の鱗,10 キレアジ
Basarios Vest : Basarios Shell x5,Machalite Ore x7,Poison Sac x3,Basarios Wing x1, : 5 岩竜の甲殻,7 マカライト鉱石,3 毒袋,1 岩竜の翼
Basarios Coat : Basarios Shell x4,Machalite Ore x7,Iron Ore x6,Genprey Hide x3, : 4 岩竜の甲殻,7 マカライト鉱石,6 鉄鉱石,3 ゲネポスの皮
Basarios Leggings : Basarios Shell x3,Machalite Ore x5,Poison Sac x3,Genprey Hide x5, : 3 岩竜の甲殻,5 マカライト鉱石,3 毒袋,5 ゲネポスの皮
Basarios Guards : Basarios Shell x3,Machalite Ore x5,Poison Sac x3,Earth Crystal x10, : 3 岩竜の甲殻,5 マカライト鉱石,3 毒袋,10 大地の結晶
Battle Helm : Striped Skin x2,Iron Ore x5,Konchu Shell x4,Earth Crystal x2, : 2 縞模様の皮,5 鉄鉱石,4 盾虫の甲殻,2 大地の結晶
Battle Mail : Remobra Hide x2,Warm Pelt x2,Genprey Scale x5,Earth Crystal x3, : 2 翼蛇竜の皮,2 暖かい毛皮,5 ゲネポスの鱗,3 大地の結晶
Battle Tassets : Remobra Hide x2,Warm Pelt x2,Velociprey Hide x3,Earth Crystal x2, : 2 翼蛇竜の皮,2 暖かい毛皮,3 ランポスの皮,2 大地の結晶
Battle Greaves : Striped Skin x1,Warm Pelt x1,Ioprey Scale x5,Earth Crystal x3, : 1 縞模様の皮,1 暖かい毛皮,5 イーオスの鱗,3 大地の結晶
Battle Vambraces : Remobra Hide x1,Warm Pelt x1,Conga Pelt x5,Earth Crystal x2, : 1 翼蛇竜の皮,1 暖かい毛皮,5 コンガの毛,2 大地の結晶
Battle Cap : Striped Skin x2,Iron Ore x5,Konchu Shell x4,Earth Crystal x2, : 2 縞模様の皮,5 鉄鉱石,4 盾虫の甲殻,2 大地の結晶
Battle Vest : Remobra Hide x2,Warm Pelt x2,Genprey Scale x5,Earth Crystal x3, : 2 翼蛇竜の皮,2 暖かい毛皮,5 ゲネポスの鱗,3 大地の結晶
Battle Coat : Remobra Hide x2,Warm Pelt x2,Velociprey Hide x3,Earth Crystal x2, : 2 翼蛇竜の皮,2 暖かい毛皮,3 ランポスの皮,2 大地の結晶
Battle Leggings : Striped Skin x1,Warm Pelt x1,Ioprey Scale x5,Earth Crystal x3, : 1 縞模様の皮,1 暖かい毛皮,5 イーオスの鱗,3 大地の結晶
Battle Guards : Remobra Hide x1,Warm Pelt x1,Conga Pelt x5,Earth Crystal x2, : 1 翼蛇竜の皮,1 暖かい毛皮,5 コンガの毛,2 大地の結晶
